"treat_desc","dap","ratio","ratio_lag","dap_lag","seg_area","cum_ratio"
"Rip + Delve",38,0.0954399155629905,0.0711999894208328,36,0.166639904983823,2.91837752995127
"Rip + Delve",41,0.097115181202331,0.0954399155629905,38,0.288832645147982,3.20721017509925
"Rip + Delve",43,0.100909013201982,0.097115181202331,41,0.198024194404313,3.40523436950356
"Rip + Delve",46,0.104154710817246,0.100909013201982,43,0.307595586028842,3.71282995553241
"Rip + Delve",48,0.122582597169359,0.104154710817246,46,0.226737307986606,3.93956726351901
"Rip + Delve",53,0.114319779063812,0.122582597169359,48,0.592255940582929,4.53182320410194
"Rip + Delve",58,0.134367659772984,0.114319779063812,53,0.621718597091989,5.15354180119393
"Rip + Delve",65,0.171405648097339,0.134367659772984,58,1.07020657754613,6.22374837874006
"Rip + Delve",68,0.183157336859195,0.171405648097339,65,0.531844477434802,6.75559285617486
"Rip + Delve",71,0.166563541433657,0.183157336859195,68,0.524581317439279,7.28017417361414
"Rip + Delve",73,0.121340062554232,0.166563541433657,71,0.287903603987889,7.56807777760203
"Rip + Delve",76,0.225585485479224,0.121340062554232,73,0.520388322050184,8.08846609965221
"Rip + Delve",78,0.205944390407987,0.225585485479224,76,0.431529875887211,8.51999597553942
"Rip + Delve",81,0.0496534784767111,0.205944390407987,78,0.383396803327046,8.90339277886647
"Rip + Delve",83,0.263812376915729,0.0496534784767111,81,0.31346585539244,9.21685863425891
"Rip + Delve",85,0.268865078574351,0.263812376915729,83,0.53267745549008,9.74953608974899
"Rip + Delve",86,0.152155920353226,0.268865078574351,85,0.210510499463788,9.96004658921278
"Rip + Delve",88,0.279967857347695,0.152155920353226,86,0.432123777700921,10.3921703669137
"Rip + Delve",91,0.255578276888953,0.279967857347695,88,0.803319201354971,11.1954895682687
"Rip + Delve",93,0.0682021887413449,0.255578276888953,91,0.323780465630297,11.519270033899
"Rip + Delve",96,0.358262576021169,0.0682021887413449,93,0.639697147143771,12.1589671810427
