"zone_id","treat_desc","dap","ratio","ratio_lag","dap_lag","seg_area","cum_ratio"
"3","Rip + Delve",78,0.211318595429598,0.237262590204255,76,0.448581185633853,8.90240308282737
"3","Rip + Delve",81,0.0495115819750196,0.211318595429598,78,0.391245266106927,9.2936483489343
"3","Rip + Delve",83,0.269798524046348,0.0495115819750196,81,0.319310106021368,9.61295845495566
"3","Rip + Delve",85,0.275901597435192,0.269798524046348,83,0.54570012148154,10.1586585764372
"3","Rip + Delve",86,0.156163263497716,0.275901597435192,85,0.216032430466454,10.3746910069037
"3","Rip + Delve",88,0.252721550606065,0.156163263497716,86,0.408884814103781,10.7835758210074
"3","Rip + Delve",91,0.250756434464859,0.252721550606065,88,0.755216977606386,11.5387927986138
"3","Rip + Delve",93,0.071300941124811,0.250756434464859,91,0.32205737558967,11.8608501742035
"3","Rip + Delve",96,0.358073576022003,0.071300941124811,93,0.64406177572022,12.5049119499237
"3","Rip + Delve",98,0.323170947573953,0.358073576022003,96,0.681244523595955,13.1861564735197
"3","Rip + Delve",103,0.41388053308099,0.323170947573953,98,1.84262870163736,15.028785175157
"3","Rip + Delve",105,0.218472496180211,0.41388053308099,103,0.632353029261201,15.6611382044182
"3","Rip + Delve",108,0.377432188240148,0.218472496180211,105,0.893857026630539,16.5549952310488
"3","Rip + Delve",111,0.432017711764675,0.377432188240148,108,1.21417485000723,17.769170081056
"3","Rip + Delve",113,0.397936878062911,0.432017711764675,111,0.829954589827586,18.5991246708836
"3","Rip + Delve",116,0.342615045228247,0.397936878062911,113,1.11082788493674,19.7099525558203
"3","Rip + Delve",118,0.1876881895429,0.342615045228247,116,0.530303234771147,20.2402557905915
"3","Rip + Delve",121,0.412167084419121,0.1876881895429,118,0.899782910943031,21.1400387015345
"3","Rip + Delve",123,0.00601915732988993,0.412167084419121,121,0.418186241749011,21.5582249432835
"3","Rip + Spade",3,0.0302865122126915,0.0302865122126915,0,0.0908595366380745,0.0908595366380745
"3","Rip + Spade",8,0.0725737012377599,0.0302865122126915,3,0.257150533626129,0.348010070264203
"3","Rip + Spade",11,0.0817856725032737,0.0725737012377599,8,0.23153906061155,0.579549130875754
"3","Rip + Spade",16,0.0740558065292312,0.0817856725032737,11,0.389603697581262,0.969152828457016
"3","Rip + Spade",28,0.0951965002388489,0.0740558065292312,16,1.01551384060848,1.9846666690655
"3","Rip + Spade",31,0.092557781171508,0.0951965002388489,28,0.281631422115535,2.26629809118103
