"dap","treat_desc","zone_id","ratio"
78,"Spade + Delve","2",0.291268355172613
81,"Spade + Delve","2",0.049439239329186
83,"Spade + Delve","2",0.397124606630077
85,"Spade + Delve","2",0.395978742319605
86,"Spade + Delve","2",0.231455930549165
88,"Spade + Delve","2",0.236892993251483
91,"Spade + Delve","2",0.328784409208574
93,"Spade + Delve","2",0.0766204542655876
96,"Spade + Delve","2",0.447414329086525
98,"Spade + Delve","2",0.444070637658022
103,"Spade + Delve","2",0.462388379850249
105,"Spade + Delve","2",0.189847602036552
108,"Spade + Delve","2",0.385386840588805
111,"Spade + Delve","2",0.446147322222806
113,"Spade + Delve","2",0.405497619207355
116,"Spade + Delve","2",0.233803111142006
118,"Spade + Delve","2",0.190287557848986
121,"Spade + Delve","2",0.400612432887589
123,"Spade + Delve","2",0.0143996883062241
-14,"Bednar","3",0.0674288547323907
-4,"Bednar","3",0.0811753435169949
3,"Bednar","3",0.036692647043417
8,"Bednar","3",0.0771032777779243
11,"Bednar","3",0.0839221728417803
16,"Bednar","3",0.0754870533504907
28,"Bednar","3",0.097118136308649
31,"Bednar","3",0.0900982250185574
36,"Bednar","3",0.0741130520096597
38,"Bednar","3",0.0923083615215386
41,"Bednar","3",0.0947161717888187
43,"Bednar","3",0.0974094488603227
46,"Bednar","3",0.0989675926154151
48,"Bednar","3",0.117471175925697
53,"Bednar","3",0.107468231635935
58,"Bednar","3",0.125212883686318
65,"Bednar","3",0.156202120158602
68,"Bednar","3",0.164913182092064
71,"Bednar","3",0.16279013958924
73,"Bednar","3",0.138144311330774
76,"Bednar","3",0.199395105790566
78,"Bednar","3",0.189192425897893
81,"Bednar","3",0.0488699902506436
83,"Bednar","3",0.236056149225025
85,"Bednar","3",0.245663638500606
86,"Bednar","3",0.1471790844465
88,"Bednar","3",0.198008199386737
91,"Bednar","3",0.23573636219782
93,"Bednar","3",0.0682750821442289
96,"Bednar","3",0.344186213524903
98,"Bednar","3",0.329476559425102
103,"Bednar","3",0.416049001847996
105,"Bednar","3",0.228915399816983
108,"Bednar","3",0.375193422769799
111,"Bednar","3",0.441156855400871
113,"Bednar","3",0.405719760586234
116,"Bednar","3",0.371731688651968
118,"Bednar","3",0.209637371275355
121,"Bednar","3",0.418862676795791
123,"Bednar","3",0.00673572855542743
-14,"Bednar + Delve","3",0.0629354685996518
-4,"Bednar + Delve","3",0.0799108852039684
3,"Bednar + Delve","3",0.0205038929160571
8,"Bednar + Delve","3",0.0744281248612837
11,"Bednar + Delve","3",0.0827373455871235
16,"Bednar + Delve","3",0.0748886685028221
28,"Bednar + Delve","3",0.0918296295585054
31,"Bednar + Delve","3",0.0910813110795888
36,"Bednar + Delve","3",0.0680843868264646
38,"Bednar + Delve","3",0.0841418628891309
41,"Bednar + Delve","3",0.0864320013559226
43,"Bednar + Delve","3",0.0880553731412599
46,"Bednar + Delve","3",0.0832739522059758
48,"Bednar + Delve","3",0.10080451202212
53,"Bednar + Delve","3",0.0876537407889511
58,"Bednar + Delve","3",0.0961947721062285
65,"Bednar + Delve","3",0.108350335874341
68,"Bednar + Delve","3",0.10674574316451
71,"Bednar + Delve","3",0.144039860729015
73,"Bednar + Delve","3",0.140146597090996
76,"Bednar + Delve","3",0.127757878466086
78,"Bednar + Delve","3",0.147068357828892
81,"Bednar + Delve","3",0.0485465832506165
83,"Bednar + Delve","3",0.156568766091809
85,"Bednar + Delve","3",0.159411376624396
86,"Bednar + Delve","3",0.109727203394427
88,"Bednar + Delve","3",0.182213177735155
91,"Bednar + Delve","3",0.186394250302604
93,"Bednar + Delve","3",0.0791000793829109
96,"Bednar + Delve","3",0.265317511377913
98,"Bednar + Delve","3",0.305328811659957
103,"Bednar + Delve","3",0.345818136677598
105,"Bednar + Delve","3",0.138335650617426
108,"Bednar + Delve","3",0.35589422511332
111,"Bednar + Delve","3",0.398077072519245
113,"Bednar + Delve","3",0.375362519965027
116,"Bednar + Delve","3",0.262678587526986
118,"Bednar + Delve","3",0.205776565905773
121,"Bednar + Delve","3",0.397760846398094
123,"Bednar + Delve","3",0.0093988692246829
-14,"Control","3",0.0708770788614712
-4,"Control","3",0.0861343063768886
3,"Control","3",0.0505041077082592
8,"Control","3",0.0798894842229192
11,"Control","3",0.0884517977635066
16,"Control","3",0.0781593748501369
28,"Control","3",0.0968616987977709
31,"Control","3",0.0930210477302945
36,"Control","3",0.070283791612065
38,"Control","3",0.0884777001208729
41,"Control","3",0.0933257140337475
43,"Control","3",0.0942268398782564
46,"Control","3",0.0874041874730398
48,"Control","3",0.103277249586961
53,"Control","3",0.0908795492280097
58,"Control","3",0.100500247426449
65,"Control","3",0.113649854111293
68,"Control","3",0.109856409094636
71,"Control","3",0.14845972023313
73,"Control","3",0.13185986367956
76,"Control","3",0.13658064213537
78,"Control","3",0.151886955140129
81,"Control","3",0.0492410877394298
83,"Control","3",0.167599362631639
85,"Control","3",0.177606987101691
86,"Control","3",0.116321782625857
88,"Control","3",0.208778809460383
91,"Control","3",0.194876935510408
93,"Control","3",0.0749278060855374
96,"Control","3",0.284710562654904
98,"Control","3",0.32684708847886
103,"Control","3",0.369482371069136
105,"Control","3",0.126158108550405
108,"Control","3",0.37793837984403
111,"Control","3",0.415538573075855
113,"Control","3",0.38781928968808
116,"Control","3",0.330214573277367
118,"Control","3",0.239394754407898
121,"Control","3",0.399133405515126
123,"Control","3",0.0084262839148915
-14,"Rip","3",0.0700314589715623
-4,"Rip","3",0.080973113512064
3,"Rip","3",0.0171636687546315
8,"Rip","3",0.0770804674981476
11,"Rip","3",0.0857301127020415
16,"Rip","3",0.077096942763824
28,"Rip","3",0.0971861195254635
31,"Rip","3",0.0936408655403496
36,"Rip","3",0.065976120047755
38,"Rip","3",0.0931518490051294
41,"Rip","3",0.0960838969845276
43,"Rip","3",0.100114718950414
46,"Rip","3",0.099515091966499
48,"Rip","3",0.115585620430383
53,"Rip","3",0.108607301948132
58,"Rip","3",0.125495040765056
65,"Rip","3",0.150611048104701
68,"Rip","3",0.157289498908953
71,"Rip","3",0.165317707828113
73,"Rip","3",0.15228842595568
76,"Rip","3",0.197968770060446
78,"Rip","3",0.197128393820354
81,"Rip","3",0.0484605157239871
83,"Rip","3",0.237571809198949
85,"Rip","3",0.246188242520605
86,"Rip","3",0.169291963341174
88,"Rip","3",0.176417497071353
91,"Rip","3",0.24695705670815
93,"Rip","3",0.0733869428468215
96,"Rip","3",0.349219416256075
