"dap","treat_desc","zone_id","ratio"
116,"Plozza_Plough","2",0.429562268433747
123,"Plozza_Plough","2",0.405302853495986
-19,"Rotary_Spading","2",0.0127282115364713
-14,"Rotary_Spading","2",0.0800858986164842
-9,"Rotary_Spading","2",0.0772906121398721
1,"Rotary_Spading","2",0.0970028660127095
6,"Rotary_Spading","2",0.0796861845467772
16,"Rotary_Spading","2",0.0740138361496585
23,"Rotary_Spading","2",0.0826165431312152
26,"Rotary_Spading","2",0.0705511636499848
31,"Rotary_Spading","2",0.088878015854529
43,"Rotary_Spading","2",0.118820054190499
61,"Rotary_Spading","2",0.16216477645295
63,"Rotary_Spading","2",0.192599979894502
71,"Rotary_Spading","2",0.2112190084798
76,"Rotary_Spading","2",0.246090049190181
81,"Rotary_Spading","2",0.270787238010338
91,"Rotary_Spading","2",0.391146559800421
96,"Rotary_Spading","2",0.422255416001592
103,"Rotary_Spading","2",0.492427072354725
111,"Rotary_Spading","2",0.494240281837327
116,"Rotary_Spading","2",0.453555971384048
123,"Rotary_Spading","2",0.443310952612332
-19,"TopDown","2",0.0121112266270858
-14,"TopDown","2",0.0761005706671211
-9,"TopDown","2",0.0722894755502542
1,"TopDown","2",0.102793979561991
6,"TopDown","2",0.0842876128024525
16,"TopDown","2",0.0761932149115536
23,"TopDown","2",0.0843066575212611
26,"TopDown","2",0.0859142117616203
31,"TopDown","2",0.0895822596632772
43,"TopDown","2",0.11479178795384
61,"TopDown","2",0.169010866640343
63,"TopDown","2",0.18332323183616
71,"TopDown","2",0.242705059134298
76,"TopDown","2",0.287012470679151
81,"TopDown","2",0.328731827023957
91,"TopDown","2",0.403242674966653
96,"TopDown","2",0.41732608113024
103,"TopDown","2",0.474875989059607
111,"TopDown","2",0.469252443975872
116,"TopDown","2",0.442706138723426
123,"TopDown","2",0.414374350673623
-19,"Bednar","4",0.00799476786309646
-14,"Bednar","4",0.0769514865345425
-9,"Bednar","4",0.071720354590151
1,"Bednar","4",0.0932698032922215
6,"Bednar","4",0.0818972067700492
16,"Bednar","4",0.0753244779176182
23,"Bednar","4",0.085703565677007
26,"Bednar","4",0.0719106196529335
31,"Bednar","4",0.0907615777519014
43,"Bednar","4",0.116733979350991
61,"Bednar","4",0.188661791880925
63,"Bednar","4",0.19780450993114
71,"Bednar","4",0.26058123740885
76,"Bednar","4",0.298181284136242
81,"Bednar","4",0.329470144377814
91,"Bednar","4",0.378670313623216
96,"Bednar","4",0.383562844991684
103,"Bednar","4",0.42921246820026
111,"Bednar","4",0.410665942562951
116,"Bednar","4",0.37820892267757
123,"Bednar","4",0.35492257475853
-19,"Control","4",0.00719380476522763
-14,"Control","4",0.0755637902202028
-9,"Control","4",0.0718784142624248
1,"Control","4",0.091711454432119
6,"Control","4",0.088820882706028
16,"Control","4",0.0819042469515945
23,"Control","4",0.0872624651952223
26,"Control","4",0.0777786776536342
31,"Control","4",0.0903121541169557
43,"Control","4",0.106318676787795
61,"Control","4",0.144223844463175
63,"Control","4",0.166586292625377
71,"Control","4",0.174162050991347
76,"Control","4",0.195008134187171
81,"Control","4",0.217247222747767
91,"Control","4",0.260477357064233
96,"Control","4",0.274307509263357
103,"Control","4",0.315770034537171
111,"Control","4",0.336502121930773
116,"Control","4",0.320551204184691
123,"Control","4",0.313780723196087
-19,"Deep_Ripping","4",0.00826452058681753
-14,"Deep_Ripping","4",0.0835688211023808
-9,"Deep_Ripping","4",0.0810189314186573
1,"Deep_Ripping","4",0.103728169947863
6,"Deep_Ripping","4",0.0900389038026333
16,"Deep_Ripping","4",0.0798706866800785
23,"Deep_Ripping","4",0.0837670631706715
26,"Deep_Ripping","4",0.0831477165222168
31,"Deep_Ripping","4",0.0838888630270958
43,"Deep_Ripping","4",0.104327153414488
61,"Deep_Ripping","4",0.134115365892649
63,"Deep_Ripping","4",0.179687178134918
71,"Deep_Ripping","4",0.157525996118784
76,"Deep_Ripping","4",0.179664593935013
81,"Deep_Ripping","4",0.201547254621983
91,"Deep_Ripping","4",0.250027406215668
96,"Deep_Ripping","4",0.283899097144604
103,"Deep_Ripping","4",0.334603893756866
111,"Deep_Ripping","4",0.368827390670776
116,"Deep_Ripping","4",0.352045717835426
123,"Deep_Ripping","4",0.34012126326561
-19,"Horsch","4",0.00993800415744772
-14,"Horsch","4",0.0870645236352394
-9,"Horsch","4",0.0820570996609227
1,"Horsch","4",0.0953293374643244
6,"Horsch","4",0.0846757935038928
16,"Horsch","4",0.0798564927074416
23,"Horsch","4",0.0846826874747359
26,"Horsch","4",0.0915369489069643
31,"Horsch","4",0.0881496750075242
43,"Horsch","4",0.111977803809889
61,"Horsch","4",0.16849308974784
63,"Horsch","4",0.18144557496597
71,"Horsch","4",0.229923669634194
76,"Horsch","4",0.268355084133559
81,"Horsch","4",0.296157504207101
91,"Horsch","4",0.351403231764662
96,"Horsch","4",0.361430570997041
103,"Horsch","4",0.411489537049984
111,"Horsch","4",0.402306616306305
116,"Horsch","4",0.374038057594464
123,"Horsch","4",0.346970293028601
-19,"Inlcusion_Ripping","4",0.0318926867097616
-14,"Inlcusion_Ripping","4",0.0850999109447002
-9,"Inlcusion_Ripping","4",0.0798464685678482
1,"Inlcusion_Ripping","4",0.107458478957415
6,"Inlcusion_Ripping","4",0.0844650983810425
16,"Inlcusion_Ripping","4",0.0745936654508114
23,"Inlcusion_Ripping","4",0.0838841572403908
26,"Inlcusion_Ripping","4",0.0591693673282862
31,"Inlcusion_Ripping","4",0.0823132008314133
43,"Inlcusion_Ripping","4",0.1002764955163
61,"Inlcusion_Ripping","4",0.120383854955435
63,"Inlcusion_Ripping","4",0.148919771611691
71,"Inlcusion_Ripping","4",0.152071180939674
