"treat_desc","dap","ratio","ratio_lag","dap_lag","seg_area","cum_ratio"
"Rip+Mix",111,0.476532622426748,0.339800219098106,101,4.08166420762427,19.9912709876337
"Rip+Mix",121,0.467043206623445,0.476532622426748,111,4.71787914525097,24.7091501328847
"Rip+Mix",126,0.231723555674156,0.467043206623445,121,1.746916905744,26.4560670386287
"Rip+Mix",136,0.553783787383388,0.231723555674156,126,3.92753671528772,30.3836037539164
"Rip+Mix",141,0.371422898676246,0.553783787383388,136,2.31301671514909,32.6966204690655
"Rip+Mix",143,0.166780485026538,0.371422898676246,141,0.538203383702785,33.2348238527683
"Rip+Mix",146,0.398158048093319,0.166780485026538,143,0.847407799679786,34.082231652448
"Rip+Mix",151,0.518007255066186,0.398158048093319,146,2.29041325789876,36.3726449103468
"Rip+Mix",156,0.500110039052864,0.518007255066186,151,2.54529323529763,38.9179381456444
"Rip+Mix (+Lime)",3,0.0578276683894595,0.0578276683894595,0,0.173483005168378,0.173483005168378
"Rip+Mix (+Lime)",6,0.0731871258496494,0.0578276683894595,3,0.196522191358663,0.370005196527042
"Rip+Mix (+Lime)",11,0.0736681223206234,0.0731871258496494,6,0.367138120425682,0.737143316952724
"Rip+Mix (+Lime)",16,0.0657006289379787,0.0736681223206234,11,0.348421878146505,1.08556519509923
"Rip+Mix (+Lime)",21,0.0811067977150126,0.0657006289379787,16,0.367018566632478,1.45258376173171
"Rip+Mix (+Lime)",23,0.0970936984683906,0.0811067977150126,21,0.178200496183403,1.63078425791511
"Rip+Mix (+Lime)",26,0.095174840199594,0.0970936984683906,23,0.288402808001977,1.91918706591709
"Rip+Mix (+Lime)",31,0.0833908705950341,0.095174840199594,26,0.44641427698657,2.36560134290366
"Rip+Mix (+Lime)",41,0.08593073860392,0.0833908705950341,31,0.846608045994771,3.21220938889843
"Rip+Mix (+Lime)",51,0.135992683993301,0.08593073860392,41,1.1096171129861,4.32182650188453
"Rip+Mix (+Lime)",56,0.148498277500992,0.135992683993301,51,0.711227403735733,5.03305390562027
"Rip+Mix (+Lime)",61,0.169708677380115,0.148498277500992,56,0.795517387202768,5.82857129282303
"Rip+Mix (+Lime)",63,0.154275279451458,0.169708677380115,61,0.323983956831573,6.15255524965461
"Rip+Mix (+Lime)",66,0.19181296182869,0.154275279451458,63,0.519132361920222,6.67168761157483
"Rip+Mix (+Lime)",71,0.201007029207281,0.19181296182869,66,0.982049977589927,7.65373758916476
"Rip+Mix (+Lime)",76,0.252297731787664,0.201007029207281,71,1.13326190248736,8.78699949165212
"Rip+Mix (+Lime)",81,0.296942899035589,0.252297731787664,76,1.37310157705813,10.1601010687102
"Rip+Mix (+Lime)",83,0.300489830059492,0.296942899035589,81,0.597432729095081,10.7575337978053
"Rip+Mix (+Lime)",91,0.34789488816782,0.300489830059492,83,2.59353887290925,13.3510726707146
"Rip+Mix (+Lime)",96,0.390455324208588,0.34789488816782,91,1.84587553094102,15.1969482016556
"Rip+Mix (+Lime)",101,0.359210405283711,0.390455324208588,96,1.87416432373075,17.0711125253863
"Rip+Mix (+Lime)",111,0.497727315936836,0.359210405283711,101,4.28468860610273,21.3558011314891
"Rip+Mix (+Lime)",121,0.490557187897925,0.497727315936836,111,4.9414225191738,26.2972236506629
"Rip+Mix (+Lime)",126,0.229076684125686,0.490557187897925,121,1.79908468005903,28.0963083307219
"Rip+Mix (+Lime)",136,0.556609156653401,0.229076684125686,126,3.92842920389544,32.0247375346173
"Rip+Mix (+Lime)",141,0.412656683422474,0.556609156653401,136,2.42316460018969,34.447902134807
"Rip+Mix (+Lime)",143,0.165743470796371,0.412656683422474,141,0.578400154218845,35.0263022890259
"Rip+Mix (+Lime)",146,0.396421146420718,0.165743470796371,143,0.843246925825634,35.8695492148515
"Rip+Mix (+Lime)",151,0.514790535321846,0.396421146420718,146,2.27802920435641,38.1475784192079
"Rip+Mix (+Lime)",156,0.493860280016283,0.514790535321846,151,2.52162703834532,40.6692054575532
