"dap","treat_desc","zone_id","ratio"
101,"Rip + Mix (+Lime) + FUTURE","1",0.317856067210436
111,"Rip + Mix (+Lime) + FUTURE","1",0.452960288971663
121,"Rip + Mix (+Lime) + FUTURE","1",0.444546879172325
126,"Rip + Mix (+Lime) + FUTURE","1",0.23185476064682
136,"Rip + Mix (+Lime) + FUTURE","1",0.547931775927544
141,"Rip + Mix (+Lime) + FUTURE","1",0.34265511494875
143,"Rip + Mix (+Lime) + FUTURE","1",0.171914336204529
146,"Rip + Mix (+Lime) + FUTURE","1",0.376266319453716
151,"Rip + Mix (+Lime) + FUTURE","1",0.519774912714958
156,"Rip + Mix (+Lime) + FUTURE","1",0.507152552843094
-19,"Rip + Mix + FUTURE","1",0.0618836558054364
-17,"Rip + Mix + FUTURE","1",0.0593712744376962
-14,"Rip + Mix + FUTURE","1",0.0665148528322341
-9,"Rip + Mix + FUTURE","1",0.0802367377848852
-4,"Rip + Mix + FUTURE","1",0.0131829917097339
3,"Rip + Mix + FUTURE","1",0.0593683635076833
6,"Rip + Mix + FUTURE","1",0.0731148348559463
11,"Rip + Mix + FUTURE","1",0.0738237268158368
16,"Rip + Mix + FUTURE","1",0.0559316114327105
21,"Rip + Mix + FUTURE","1",0.0804667355522277
23,"Rip + Mix + FUTURE","1",0.097331938265808
26,"Rip + Mix + FUTURE","1",0.0931141058840449
31,"Rip + Mix + FUTURE","1",0.0819585029213201
41,"Rip + Mix + FUTURE","1",0.0755996184098342
51,"Rip + Mix + FUTURE","1",0.123062199046687
56,"Rip + Mix + FUTURE","1",0.129915177561934
61,"Rip + Mix + FUTURE","1",0.143337651732422
63,"Rip + Mix + FUTURE","1",0.140405292501525
66,"Rip + Mix + FUTURE","1",0.162340290939051
71,"Rip + Mix + FUTURE","1",0.170110876148655
76,"Rip + Mix + FUTURE","1",0.213973256212378
81,"Rip + Mix + FUTURE","1",0.254100183220137
83,"Rip + Mix + FUTURE","1",0.25780325572169
91,"Rip + Mix + FUTURE","1",0.301368113453426
96,"Rip + Mix + FUTURE","1",0.346345839495697
101,"Rip + Mix + FUTURE","1",0.32525386372729
111,"Rip + Mix + FUTURE","1",0.465203540098099
121,"Rip + Mix + FUTURE","1",0.47043285710471
126,"Rip + Mix + FUTURE","1",0.241694698967631
136,"Rip + Mix + FUTURE","1",0.558609534256042
141,"Rip + Mix + FUTURE","1",0.348104111400862
143,"Rip + Mix + FUTURE","1",0.167755428335023
146,"Rip + Mix + FUTURE","1",0.388340073350876
151,"Rip + Mix + FUTURE","1",0.52640424427532
156,"Rip + Mix + FUTURE","1",0.511695965131124
-19,"Rip+Mix","1",0.0634694177304766
-17,"Rip+Mix","1",0.0614228041942228
-14,"Rip+Mix","1",0.0772336607668625
-9,"Rip+Mix","1",0.0776220683023763
-4,"Rip+Mix","1",0.0128064176990289
3,"Rip+Mix","1",0.059430725887847
6,"Rip+Mix","1",0.0731472114844577
11,"Rip+Mix","1",0.0733808615386731
16,"Rip+Mix","1",0.0622569613308174
21,"Rip+Mix","1",0.079837770894967
23,"Rip+Mix","1",0.0976477615504598
26,"Rip+Mix","1",0.0931471284831502
31,"Rip+Mix","1",0.0816828152586403
41,"Rip+Mix","1",0.0767329954867991
51,"Rip+Mix","1",0.122724815068667
56,"Rip+Mix","1",0.131435746396029
61,"Rip+Mix","1",0.144715018601084
63,"Rip+Mix","1",0.141726914808583
66,"Rip+Mix","1",0.165126589713273
71,"Rip+Mix","1",0.176193759519867
76,"Rip+Mix","1",0.223213983753336
81,"Rip+Mix","1",0.263941108965825
83,"Rip+Mix","1",0.271396013536326
91,"Rip+Mix","1",0.314530419346727
96,"Rip+Mix","1",0.361045785738853
101,"Rip+Mix","1",0.334194738341212
111,"Rip+Mix","1",0.476058129144549
121,"Rip+Mix","1",0.486952384312948
126,"Rip+Mix","1",0.232451749681936
136,"Rip+Mix","1",0.557174768590142
141,"Rip+Mix","1",0.368119582901766
143,"Rip+Mix","1",0.167357865245745
146,"Rip+Mix","1",0.374136336791663
151,"Rip+Mix","1",0.520654439926147
156,"Rip+Mix","1",0.503838678691613
-19,"Rip+Mix (+Lime)","1",0.061705553667911
-17,"Rip+Mix (+Lime)","1",0.0611439767708469
-14,"Rip+Mix (+Lime)","1",0.0762576261057263
-9,"Rip+Mix (+Lime)","1",0.0771782907676556
-4,"Rip+Mix (+Lime)","1",0.0148249537697588
3,"Rip+Mix (+Lime)","1",0.0587201316711825
6,"Rip+Mix (+Lime)","1",0.0728705642431711
11,"Rip+Mix (+Lime)","1",0.0732456660859704
16,"Rip+Mix (+Lime)","1",0.0657433338894627
21,"Rip+Mix (+Lime)","1",0.0809661761739437
23,"Rip+Mix (+Lime)","1",0.098678939703819
26,"Rip+Mix (+Lime)","1",0.0948134751929998
31,"Rip+Mix (+Lime)","1",0.08333233045002
41,"Rip+Mix (+Lime)","1",0.0778388695621033
51,"Rip+Mix (+Lime)","1",0.128781517082963
56,"Rip+Mix (+Lime)","1",0.139620476350144
61,"Rip+Mix (+Lime)","1",0.158114874191516
63,"Rip+Mix (+Lime)","1",0.146994313241634
66,"Rip+Mix (+Lime)","1",0.181207088440393
71,"Rip+Mix (+Lime)","1",0.19312708183112
76,"Rip+Mix (+Lime)","1",0.244238938795606
81,"Rip+Mix (+Lime)","1",0.289509458000329
83,"Rip+Mix (+Lime)","1",0.294512510409573
91,"Rip+Mix (+Lime)","1",0.344377349941252
96,"Rip+Mix (+Lime)","1",0.3886981395054
101,"Rip+Mix (+Lime)","1",0.354888751905049
111,"Rip+Mix (+Lime)","1",0.501217485836825
121,"Rip+Mix (+Lime)","1",0.518520666478658
126,"Rip+Mix (+Lime)","1",0.221568222902166
136,"Rip+Mix (+Lime)","1",0.564315888294428
141,"Rip+Mix (+Lime)","1",0.420620408909159
143,"Rip+Mix (+Lime)","1",0.167869006725891
146,"Rip+Mix (+Lime)","1",0.367672323081697
151,"Rip+Mix (+Lime)","1",0.52261952620692
156,"Rip+Mix (+Lime)","1",0.503373053924876
-19,"Control","2",0.0604201488055383
-17,"Control","2",0.0608510617638313
-14,"Control","2",0.0606688379864149
-9,"Control","2",0.0710054399516386
-4,"Control","2",0.0161375157182146
3,"Control","2",0.0610414938883314
6,"Control","2",0.0700993252140057
11,"Control","2",0.0676332890421529
16,"Control","2",0.0489978724611699
21,"Control","2",0.0733020531744519
23,"Control","2",0.0892671820577941
26,"Control","2",0.0887743649603445
31,"Control","2",0.075915484252987
41,"Control","2",0.0646850756970765
51,"Control","2",0.0953084248342091
56,"Control","2",0.100472562863857
61,"Control","2",0.101347601394865
63,"Control","2",0.110470167773811
66,"Control","2",0.110442506314456
71,"Control","2",0.107727336025313
76,"Control","2",0.126887550412477
81,"Control","2",0.143951693101774
83,"Control","2",0.150495990922179
91,"Control","2",0.163429721671192
96,"Control","2",0.197151526148561
101,"Control","2",0.19077626516736
111,"Control","2",0.245793632880042
121,"Control","2",0.303290990193056
126,"Control","2",0.215297771028326
136,"Control","2",0.356296407742591
141,"Control","2",0.299379309745435
143,"Control","2",0.160414666786224
146,"Control","2",0.323904921171031
151,"Control","2",0.362207832687263
156,"Control","2",0.353818943228903
-19,"Control (+Lime)","2",0.0573711769412393
-17,"Control (+Lime)","2",0.0578477570814067
-14,"Control (+Lime)","2",0.0576702715909999
-9,"Control (+Lime)","2",0.0698083796524915
-4,"Control (+Lime)","2",0.0127851881472347
3,"Control (+Lime)","2",0.0609496617554754
6,"Control (+Lime)","2",0.0684982530394758
11,"Control (+Lime)","2",0.0689454461731341
16,"Control (+Lime)","2",0.0488837526949204
21,"Control (+Lime)","2",0.0716722385174986
23,"Control (+Lime)","2",0.0892975254767183
26,"Control (+Lime)","2",0.0887650680066883
31,"Control (+Lime)","2",0.0774782808578533
41,"Control (+Lime)","2",0.0675989135397949
51,"Control (+Lime)","2",0.100030638655459
56,"Control (+Lime)","2",0.105754097734672
61,"Control (+Lime)","2",0.107005574726972
63,"Control (+Lime)","2",0.112151123691296
66,"Control (+Lime)","2",0.115997002716514
71,"Control (+Lime)","2",0.112261431264705
76,"Control (+Lime)","2",0.13273799613766
81,"Control (+Lime)","2",0.148207462244276
83,"Control (+Lime)","2",0.157327076069255
91,"Control (+Lime)","2",0.168623762232238
96,"Control (+Lime)","2",0.202680181010046
101,"Control (+Lime)","2",0.196209194057662
111,"Control (+Lime)","2",0.258403835899156
121,"Control (+Lime)","2",0.315460607625436
126,"Control (+Lime)","2",0.207618639952895
136,"Control (+Lime)","2",0.380339004315328
141,"Control (+Lime)","2",0.315222534796466
143,"Control (+Lime)","2",0.158446436774903
146,"Control (+Lime)","2",0.342027378902919
151,"Control (+Lime)","2",0.384235299691774
156,"Control (+Lime)","2",0.372454950343008
-19,"Horsch","2",0.0604618352125673
-17,"Horsch","2",0.0632318070706199
-14,"Horsch","2",0.0630852936821825
-9,"Horsch","2",0.072686785810134
-4,"Horsch","2",0.0164572914624039
3,"Horsch","2",0.0616895441185026
6,"Horsch","2",0.0703780834727428
11,"Horsch","2",0.0666450815165744
16,"Horsch","2",0.0532568848911015
21,"Horsch","2",0.0747804511119338
23,"Horsch","2",0.0895922611741459
26,"Horsch","2",0.0877229611663257
31,"Horsch","2",0.0761674000936396
41,"Horsch","2",0.0667906246641103
51,"Horsch","2",0.0988528884509031
56,"Horsch","2",0.102154513667612
61,"Horsch","2",0.104085920838749
63,"Horsch","2",0.112034714309608
66,"Horsch","2",0.115517145307625
71,"Horsch","2",0.112743910182925
76,"Horsch","2",0.137057870538796
81,"Horsch","2",0.162564276772387
83,"Horsch","2",0.169980765879154
91,"Horsch","2",0.196180729392697
96,"Horsch","2",0.240541503709905
101,"Horsch","2",0.237859071440556
111,"Horsch","2",0.33230898818549
121,"Horsch","2",0.368328407582115
126,"Horsch","2",0.222950973405558
136,"Horsch","2",0.432935780637405
141,"Horsch","2",0.391616317454506
143,"Horsch","2",0.162922005968935
146,"Horsch","2",0.343065967279322
151,"Horsch","2",0.402916893187691
156,"Horsch","2",0.384729740198921
-19,"Rip","2",0.0595263666633902
-17,"Rip","2",0.0594864081536314
-14,"Rip","2",0.0668298821217321
-9,"Rip","2",0.0727459270452044
-4,"Rip","2",0.0147145349124339
3,"Rip","2",0.059829841308259
6,"Rip","2",0.0711576676390735
11,"Rip","2",0.0676606143710061
16,"Rip","2",0.0498351638904702
21,"Rip","2",0.0719728151639107
23,"Rip","2",0.0870444450178757
26,"Rip","2",0.0876495995801952
31,"Rip","2",0.0767049918988068
41,"Rip","2",0.0678064820030933
51,"Rip","2",0.0970720171267763
56,"Rip","2",0.101914808741344
